ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,
221,simple,2626923,Manguito corredizo aplicable a Mercedes Benz LS1933,1,0,visible,,,,,taxable,,backorder,4,,0,0,0.75,45,18,2.5,1,,," $  212,317.02 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Desplazables",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,LS1933,1,1,Marca,Euroricambi,1,1,
128,simple,2903212,Bombín de embrague aplicable a Mercedes Benz Sprinter 2.2,1,0,visible,,"Bombín de embrague aplicable a Mercedes Benz Sprinter 2.2
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Original
\n
\nCódigo de referencia: 0002903212
\n
\nOtros datos: 2.2 CDI (2002-2018), 2.5 D (1996-2000), VITO 2.2 CDI (1998-2009)
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,0.15,5,0.25,20,1,,," $  110,026.08 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Embrague , Camiones Clásicos > Transmisión > Embrague > Bombines de embrague",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,Sprinter ,1,1,Marca,Original,1,1,
241,simple,3050240,Kit Satélite y Planetario aplicable a Mercedes Benz 1215/114,1,0,visible,,,,,taxable,,backorder,4,,0,0,5.9,264,12,22,1,,," $  292,873.98 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Satélites, planetarios y cruz",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1215/114,1,1,Marca,TIPH,1,1,
96,simple,3500145,Brida piñón diferencial alta y baja 8 agujeros aplicable a Mercedes Benz 1114 ,1,0,visible,,"Brida piñón diferencial alta y baja aplicable a Mercedes Benz 1114
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Cinpal
\n
\nCódigo de referencia: 919
\n
\nOtros datos: 8 Agujeros, Ø 44,5x10
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,1.8,15,8,15,1,,," $  50,536.22 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Bridas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114,1,1,Marca,Cinpal,1,1,
84,simple,3500345,Brida piñón aplicable a Mercedes Benz HL 4 1517/1214,1,0,visible,8 agujeros 34 Estrías,"Brida piñón aplicable a Mercedes Benz HL 4 1517/1214
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Pesaro
\n
\nCódigo de referencia: 911
\n
\nOtros datos: 8 agujeros 34 Estrías
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,1.8,14,8,14,1,,," $  70,758.13 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Bridas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1517/1214,1,1,Marca,Pesaro,1,1,
71,simple,3530313,Olla porta corona derecha A/B aplicable a Mercedes Benz 1114/1215,1,0,visible,,"Olla porta corona derecha A/B aplicable a Mercedes Benz 1114/1215
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Cinpal.
\n
\nCódigo de referencia: 95.12.7860
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;


",,,taxable,,backorder,1,,0,0,7.5,17,25,17,1,,," $  71,767.65 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Olla porta corona",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1114/1215,1,1,Marca,Cinpal,1,1,
76,simple,4100930,Brida de porta cruceta cardan aplicable a Mercedes Benz 1620 M/N,1,0,visible,,"Brida de porta cruceta cardan aplicable a Mercedes Benz 1620 M/N
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Spicer
\n
\nCódigo de referencia: C100.4.389
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,3.15,16,12,16,1,,," $  45,555.65 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Bridas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1620,1,1,Marca,Spicer,1,1,
16,simple,7600240,"Juego de manijas, tambores y llaves aplicables a Mercedez Benz L1634",1,0,visible,,"Juego de manijas, tambores y llaves aplicables a Mercedez Benz L1634
\n
\n Aplicable a Mercedes Benz L1634
\n
\n Marca: Mercedes Benz Original
\n
\nCódigo de Referencia: 7600240

\n",,,taxable,,backorder,4,,0,0,0.9,20,17,19,1,,," $  342,048.66 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Manijas y cerraduras",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1634,1,1,Marca,Original,1,1,
225,simple,12603463,Cilindro caja de cambio aplicable a Mercedes Benz Actros ,1,0,visible,,,,,taxable,,backorder,2,,0,0,1,24,24,9,1,,," $  248,847.49 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Cilindros",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,Actros,1,1,Marca,AIR FREN,1,1,
208,simple,12959107,"Bombín embrague aplicable a Mercedes Benz L710, LO814",1,0,visible,,,,,taxable,,backorder,5,,0,0,1.3,11,11,22,1,,," $  40,369.14 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Embrague , Camiones Clásicos > Transmisión > Embrague > Bombines de embrague",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"L710, LO814",1,1,Marca,Varga,1,1,
137,simple,26135,Horquilla fija de soldar aplicable a Scania 111,1,0,visible,,"Horquilla fija de soldar aplicable a Scania 111
\n
\nAplicable a: Scania
\n
\nMarca: Spicer
\n
\nCódigo de referencia: 26-135
\n
\nOtros datos: Para cruceta 44mm
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,7,,0,0,3.65,15.3,17,0.9,1,,," $  108,132.80 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,111,1,1,Marca,Spicer,1,1,
250,simple,91232024,Porta Planetario aplicable a Mercedes Benz L1938 ,1,0,visible,,,,,taxable,,backorder,5,,0,0,14.75,35,28,35,1,,," $  1,248,468.26 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Satélites, planetarios y cruz",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1938,1,1,Marca,ZF,1,1,
186,simple,91302098,Guía de directa aplicable a Mercedes Benz OH 1628L/OH 1636L,1,0,visible,,,,,taxable,,backorder,4,,0,0,4.1,20,20,8,1,,," $  96,580.53 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OH 1628L/OH 1636L,1,1,Marca,ZF,1,1,
193,simple,91303030,Engranaje 5ª inferior aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,8,,0,0,6,19,19,9,1,,," $  142,533.73 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,ZF,1,1,
171,simple,91303031,Engranaje doble 2ª y 3ª aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,2,,0,0,6.9,13,13,17,1,,," $  430,661.22 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,Euroricambi,1,1,
149,simple,91303136,Eje intermedio aplicable a Mercedes Benz OH 1636 L ,1,0,visible,,"Eje Intermedio aplicable a Mercedes Benz OH 1636 L 
\n
\nAplicable a: Mercedes Benz
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: ET 30.112
\n
\nOtros datos: Transmisión S6-1550
También Aplica a modelos: OH 1628 L/ OH 1623/ OF 1730
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,15.5,52,13,13,1,,," $  634,201.87 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,OH 1636 L,1,1,Marca,Euroricambi,1,1,
178,simple,91303142,Engranaje helicoidal 4ª aplicable a Mercedes Benz L1935,1,0,visible,,,,,taxable,,backorder,1,,0,0,4.85,19,19,9,1,,," $  134,276.65 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1935,1,1,Marca,ZF,1,1,
220,simple,91304061,Engranaje 3ª superior aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,2,,0,0,5.95,21,21,6.5,1,,," $  223,251.39 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,Euroricambi,1,1,
204,simple,91304062,Acople sincronizado 3ª y 4ª aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,7,,0,0,0.55,21.5,21,3,1,,," $  40,646.53 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Acople",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,Euroricambi,1,1,
194,simple,91304075,"Engranaje de 1ª aplicable a Mercedes Benz 712C, 914C",1,0,visible,,,,,taxable,,backorder,3,,0,0,3.45,18.5,19,8.5,1,,," $  161,470.08 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"712C, 914C",1,1,Marca,ZF,1,1,
101,simple,91304194,Engranaje solar aplicable a Mercedes Benz L-1632,1,0,visible,,"Engranaje solar aplicable a Mercedes Benz L-1632
\n
\nAplicable a: Mercedes Benz 
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 95.53.4467
\n
\nOtros datos: También aplica a L-1632/1935/1938/1942/2638/LS-1632/1938/1942/2638,  Caja 16S-1650
IVECO: EUROTECH 450E37/POWER STAR 450E37T
 VOLVO: NL-10/12 – FH-12 – NH - 12
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,4,,0,0,1.2,10,11.5,9,1,,," $  94,624.00 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L-1632,1,1,Marca,Euroricambi,1,1,
201,simple,91304201,Collar sincronizado 3ª a 6ª aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,7,,0,0,0.75,20.5,20.5,4,1,,," $  100,119.28 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja>  , Camiones Clásicos > Transmisión > Caja>  > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,ZF,1,1,
196,simple,91304266,"Eje principal aplicable a Mercedes Benz L1938, L1632",1,0,visible,,,,,taxable,,backorder,2,,0,0,14.45,60,14,14,1,,," $  282,506.40 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,"L1938, L1632",1,1,Marca,ZF,1,1,
190,simple,91304317,Engranaje 3ª superior aplicable a Mercedes Benz L1935,1,0,visible,,,,,taxable,,backorder,10,,0,0,5.55,19,19,8.5,1,,," $  162,801.04 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1935,1,1,Marca,ZF,1,1,
179,simple,91304338,Engranaje 2ª superior aplicable a Mercedes Benz O-400 RSE/RSD,1,0,visible,,,,,taxable,,backorder,4,,0,0,8.3,25,24,8,1,,," $  221,048.38 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400 RSE/RSD,1,1,Marca,ZF,1,1,
180,simple,91304339,Engranaje 1ª Superior aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,3,,0,0,11.5,26,26,6,1,,," $  303,145.93 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400 ,1,1,Marca,ZF,1,1,
181,simple,91304341,Engranaje Marcha atrás aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,2,,0,0,9.6,23.5,23.5,6,1,,," $  262,560.79 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,ZF,1,1,
202,simple,91304342,Cuerpo sincronizado aplicable a Mercedes Benz O-400,1,0,visible,,,,,taxable,,backorder,2,,0,0,1.6,20,20,3,1,,," $  95,974.97 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Sincronizado",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,O-400,1,1,Marca,ZF,1,1,
195,simple,91305014,Piñón de marcha atrás aplicable a Mercedes Benz L1938,1,0,visible,,,,,taxable,,backorder,1,,0,0,2.7,14.5,15,7,1,,," $  107,972.65 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1938,1,1,Marca,ZF,1,1,
200,simple,91307184,Tapa eje selector aplicable a Mercedes Benz L1938,1,0,visible,,,,,taxable,,backorder,5,,0,0,2.65,34,14,12.5,1,,," $  47,612.16 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,L1938,1,1,Marca,ZF,1,1,
48,simple,91332057,Corona dentada aplicable a Mercedes Benz 1938/1938S- L-1632/1634,1,0,visible,,"Corona dentada aplicable a Mercedes Benz 1938/1938S- L-1632/1634
\n
\nAplicable a: Mercedes Benz.
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 95.57.0991
\n
\nOtros datos: (86 Dientes) También aplica para MB 1938/2638 - LK-2638 - LKS-2638, Iveco: EUROTECH 450E37 - POWER STAR 450E3, Volkswagen: 18-310/31-320 (Caja 16S-1650)
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,4.35,30.5,30.5,11,1,,," $  298,768.22 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor, Volante motor > Corona dentada",,,,,,,,,,,,0,Linea,Mercedes Benz,1,1,Modelo,1938/1938S- L-1632/1634,1,1,Marca,Euroricambi,1,1,
115,simple,194331,Engranaje secundario 5ª fija aplicable a Scania L-111 ,1,0,visible,,"Engranaje secundario 5ª fija aplicable a Scania L-111
\n
\nAplicable a: Scania
\n
\nMarca: KL
\n
\nCódigo de referencia: R0 1044
\n
\nOtros datos: También aplica a Scania L-110 LK-111, LK-140, LK-141, R-142
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,1,,0,0,6.4,16.8,0.8,21,1,,," $  114,122.82 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,L-111,1,1,Marca,KL,1,1,
100,simple,210986,Embrague motor arranque aplicable a Scania P96,1,0,visible,,"Embrague motor arranque aplicable a Scania P96
\n
\nAplicable a: Scania
\n
\nMarca: Tamatel
\n
\nCódigo de referencia: Exi-12350
\n
\nOtros datos: Autobús Serie 4 (1994-1999)/ P96 (1996)
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,4,,0,0,1.05,7,7,17,1,,," $  49,945.01 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Embrague , Camiones Clásicos > Transmisión > Embrague > Motor arranque",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P96,1,1,Marca,Tamatel,1,1,
164,simple,234767,Eje principal aplicable a Scania L-110/L-111/LK-111,1,0,visible,,,,,taxable,,backorder,2,,0,0,11.15,13,11,52,1,,," $  358,939.95 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Ejes y piñones",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,L-110/L-111/LK-111,1,1,Marca,Engretecnica,1,1,
237,simple,244367,Piñón aplicable a Scania 113 (1987-1996),1,0,visible,,,,,taxable,,backorder,14,,0,0,4.95,18,18,10,1,,," $  409,690.11 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113 (1987-1996),1,1,Marca,Euroricambi,1,1,
238,simple,244384,Piñón aplicable a Scania 113 (1987-1996),1,0,visible,,,,,taxable,,backorder,5,,0,0,5.15,18,18,8,1,,," $  366,028.95 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113 (1987-1996),1,1,Marca,Euroricambi,1,1,
207,simple,264688,"Engranaje eje marcha atrás aplicable a Scania P-93, 113",1,0,visible,,,,,taxable,,backorder,5,,0,0,3.1,17,17,5,1,,," $  181,065.78 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,"P-93, 113",1,1,Marca,Original,1,1,
116,simple,284809,Engranaje 4ª contraeje aplicable a Scania 113 ,1,0,visible,,"Engranaje 4ª contraeje aplicable a Scania 113 
\n
\nAplicable a: Scania
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 74.53.0201
\n
\nOtros datos: 113 Modelos: (1987-1999) caja G-777 35 Dientes
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,2,,0,0,5.75,22,22,8,1,,," $  215,528.90 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Euroricambi,1,1,
166,simple,294903,Directa aplicable a Scania K-112/ R-112/ T-112/ L-111,1,0,visible,,,,,taxable,,backorder,4,,0,0,7.4,40,14,14,1,,," $  508,248.42 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Directas, guías y horquillas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,K-112/ R-112/ T-112/ L-111,1,1,Marca,Cinpal,1,1,
146,simple,317978,Engranaje de 2ª móvil 35 dientes aplicable a Scania 113,1,0,visible,,"Engranaje de 2ª Móvil 35 dientes aplicable a Scania K-113/112
\n
\nAplicable a: Scania
\n
\nMarca: Moto Pecas
\n
\nCódigo de referencia: R-01102
\n
\nOtros datos: caja G-776 Ómnibus
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,1,,0,0,6.35,22,24,7,1,,," $  231,754.91 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Moto Pecas,1,1,
229,simple,317979,Engranaje de 1ª móvil 39 Dientes aplicable a Scania 112,1,0,visible,,,,,taxable,,backorder,2,,0,0,7.5,27,27,8,1,,," $  281,918.83 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,112,1,1,Marca,Euroricambi,1,1,
110,simple,325255,Engranaje doble contraeje aplicable a Scania K-113,1,0,visible,,"Engranaje doble contraeje aplicable a Scania K-113
\n
\nAplicable a: Scania
\n
\nMarca: Euroricambi
\n
\nCódigo de referencia: 60.53.1583
\n
\nOtros datos: Engranaje de 2da y 3era 17 Dts Aplicable a Caja Scania Caja G-777

\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,24,,0,0,6.7,16,16,16,1,,," $  292,019.79 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,k-113,1,1,Marca,Euroricambi,1,1,
168,simple,325255,Engranaje doble contraeje aplicable a Scania K-113,1,0,visible,,,,,taxable,,backorder,3,,0,0,6.65,16.5,16.5,15,1,,," $  292,019.79 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,K-113,1,1,Marca,Moto Pecas,1,1,
228,simple,328382,Engranaje 2ª 35 dientes eje principal aplicable a Scania 113,1,0,visible,,,,,taxable,,backorder,2,,0,0,6.75,23,23,7,1,,," $  327,217.86 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Caja , Camiones Clásicos > Transmisión > Caja > Engranaje",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Euroricambi,1,1,
7,simple,394968,Parante delantero externo derecho aplicable a Scania P93,1,0,visible,,"Parante delantero externo derecho aplicable a P93
\n
\n Aplicable a Scania 
\n
\n Marca: Original
\n
\nCódigo de Referencia: 394968
\n
\nOtros datos:
\n
\n&nbsp;
\n
\n&nbsp;
",,,taxable,,backorder,3,,0,0,7,14,14,178,1,,," $  574,450.24 ","Camiones Clásicos , Camiones Clásicos > Accesorios , Camiones Clásicos > Accesorios, Cabina > Paneles y parantes",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,P93,1,1,Marca,"Original
\n
\nCnAplicableAplicableucci",1,1,
138,simple,401614,Punta estriada aplicable a Scania 112 ,1,0,visible,,"Punta estriada Cardan para soldar aplicable a Scania 112
\n
\nAplicable a: Scania
\n
\nMarca: Spicer
\n
\nCódigo de referencia: 40-1614
\n
\nOtros datos: 26 estrías, diámetro tubo 91mm, distancia punta/caño 271mm, largo estriado 129mm
\n
\n&nbsp;
\n
\n&nbsp;

",,,taxable,,backorder,8,,0,0,6.6,12,17,41.5,1,,," $  151,190.88 ","Camiones Clásicos , Camiones Clásicos > Transmisión , Camiones Clásicos > Transmisión > Cardan , Camiones Clásicos > Transmisión > Cardan > Macho, hembra y dados",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,112,1,1,Marca,Spicer,1,1,
32,simple,438748,Polea tensora correa ventilador aplicable a Scania 113,1,0,visible,,"Polea tensora correa ventilador aplicable a Scania 113
\n
\nAplicable a: Scania.
\n
\nMarca: Nacional.
\n
\nCódigo de referencia: 438748
\n
\nOtros datos: 
\n
\n&nbsp;
\n
\n&nbsp;



",,,taxable,,backorder,7,,0,0,2.85,16.5,16.5,4,1,,," $  94,293.50 ","Camiones Clásicos , Camiones Clásicos > Motor , Camiones Clásicos > Motor > Poleas",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Universal,1,1,
239,simple,544515,Corona y Piñón Aplicable a colectivo Scania 113,1,0,visible,,,,,taxable,,backorder,13,,0,0,31.4,47,47,20,1,,," $  1,684,925.97 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,113,1,1,Marca,Euroricambi,1,1,
244,simple,545565,Corona y Piñón 9:35 aplicable a Scania eje R 642/R 751,1,0,visible,,,,,taxable,,backorder,2,,0,0,51,48,48,23,1,,," $  1,385,231.49 ","Camiones Clásicos , Camiones Clásicos > Suspensión y Dirección , Camiones Clásicos > Suspensión y Dirección , Eje trasero > Corona y piñón",,,,,,,,,,,,0,Linea,Scania,1,1,Modelo,R 642/ R 751,1,1,Marca,Euroricambi,1,1,
